Timegenerated,Source,Destination,Protocol,Port,Team,Action,DeviceVendor,EventID
02-08-2024 07:57,202.5.24.131,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/14/2025 14:47:57,202.20.189.183,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/14/2024 15:05:47,202.233.36.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/22/2025 11:33:00,202.144.44.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/25/2024 14:41:08,202.233.51.8,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-09-2024 03:16,202.75.209.207,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 02:34:39,202.225.158.209,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/19/2024 21:14:29,202.155.235.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/15/2024 09:04:29,202.136.236.126,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/22/2024 13:02:11,202.86.251.130,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 02:04,202.1.130.37,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-10-2024 11:13,202.174.85.30,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/18/2024 06:14:14,202.136.64.104,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/25/2025 23:01:30,202.44.90.81,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-09-2025 18:55,202.182.89.6,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-06-2024 11:16,202.101.172.120,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/29/2024 10:54:26,202.143.197.182,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-11-2024 01:53,202.144.201.204,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-11-2024 10:52,202.41.148.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/23/2024 10:42:10,202.195.62.88,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 06:02:31,202.200.147.22,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-01-2024 23:28,202.210.185.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/22/2024 02:23:13,202.144.235.90,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/31/2025 23:53:09,202.163.52.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/30/2024 19:41:40,202.42.57.210,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/15/2024 13:15:17,202.175.15.156,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-05-2024 02:36,202.29.17.92,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/20/2024 08:08:16,202.190.222.98,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/24/2024 21:50:07,202.22.194.250,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-02-2024 01:22,202.174.202.101,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 13:27,202.95.40.15,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/18/2024 08:43:46,202.48.227.2,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/24/2024 05:40:54,202.64.84.2,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/18/2024 17:49:05,202.183.146.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/18/2025 14:22:53,202.234.129.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-02-2024 02:25,202.238.146.158,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-05-2024 13:05,202.246.123.40,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-09-2024 06:39,202.56.87.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/19/2025 01:04:37,202.107.94.119,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-09-2024 06:34,202.69.62.68,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 04:46,202.145.243.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-05-2024 06:33,202.112.170.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/14/2024 16:43:38,202.178.20.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/20/2024 13:46:08,202.127.225.51,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/21/2025 06:30:58,202.14.84.157,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/17/2024 02:11:10,202.175.18.202,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/27/2024 00:36:26,202.159.113.116,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-11-2024 20:29,202.172.189.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/19/2024 00:18:31,202.73.93.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/25/2025 19:31:32,202.76.147.35,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/31/2024 06:51:14,202.67.0.103,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 22:04:51,202.19.3.30,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/14/2024 11:16:42,202.247.74.224,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/29/2024 12:38:57,202.200.109.111,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/16/2024 08:34:02,202.223.224.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/16/2024 17:57:49,202.241.76.123,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/30/2024 08:04:13,202.148.225.64,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/29/2024 00:07:01,202.1.36.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/18/2024 12:04:07,202.245.213.59,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/30/2024 08:15:46,202.25.254.200,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-03-2024 04:52,202.227.205.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/14/2025 08:40:04,202.84.138.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-12-2024 10:43,202.142.211.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/13/2024 18:11:19,202.79.16.118,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-07-2024 18:04,202.12.11.2,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/19/2024 03:06:55,202.142.9.211,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-06-2024 12:24,202.212.70.10,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/15/2025 02:58:15,202.148.211.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-07-2024 14:42,202.125.185.174,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/27/2024 05:02:37,202.77.130.214,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/28/2024 19:01:06,202.39.133.168,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-01-2024 14:07,202.85.57.225,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/21/2024 23:18:06,202.121.104.51,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-04-2024 00:14,202.126.227.18,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/22/2024 22:29:06,202.247.243.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-03-2024 02:40,202.165.62.181,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-09-2024 13:56,202.247.42.36,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/16/2024 10:53:03,202.206.174.199,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/22/2025 17:47:26,202.73.255.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-04-2024 08:40,202.198.78.242,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/30/2024 03:31:41,202.56.143.210,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/30/2025 02:18:52,202.15.81.224,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/16/2024 20:07:02,202.21.141.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-08-2024 22:48,202.242.78.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/30/2024 14:26:28,202.176.92.51,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-07-2024 17:13,202.37.30.99,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/26/2024 08:36:21,202.249.67.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/28/2024 22:14:26,202.88.111.111,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/18/2024 03:37:47,202.8.97.220,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-11-2024 23:06,202.113.90.199,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/19/2024 09:52:52,202.157.20.168,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-02-2024 02:52,202.30.58.66,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-01-2025 13:04,202.25.221.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-06-2024 03:45,202.240.62.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-05-2025 06:03,202.85.126.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/16/2024 18:13:22,202.117.206.22,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/17/2024 01:17:52,202.24.108.183,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/22/2024 15:26:20,202.81.26.107,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-01-2024 17:01,202.185.193.8,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/22/2024 07:44:16,202.0.16.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/24/2024 16:41:27,202.5.66.171,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-04-2024 00:30,202.6.120.162,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/30/2024 02:28:46,202.252.166.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-11-2024 18:52,202.198.238.181,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-09-2024 09:51,202.16.243.141,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-06-2024 23:50,202.62.176.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/17/2024 15:00:24,202.204.200.116,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/28/2024 22:44:28,202.42.99.41,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-09-2024 09:28,202.37.124.140,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/19/2024 21:12:55,202.41.73.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/25/2024 11:55:20,202.166.30.189,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/24/2024 03:04:25,202.131.49.155,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-05-2024 14:31,202.155.234.26,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/20/2024 13:05:15,202.107.189.40,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-12-2024 02:23,202.93.20.182,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/19/2024 20:09:16,202.171.223.37,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-04-2024 00:34,202.139.163.162,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/22/2024 12:13:09,202.73.213.237,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/13/2025 06:28:32,202.184.216.21,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/29/2024 18:12:09,202.110.235.17,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/15/2024 22:16:05,202.249.139.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-04-2025 19:35,202.196.220.62,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/26/2024 23:37:17,202.42.88.10,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/30/2024 21:17:21,202.126.103.123,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-05-2024 05:25,202.17.115.244,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/24/2024 09:01:10,202.158.189.13,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/24/2024 03:32:21,202.173.67.121,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-05-2024 07:43,202.156.25.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-01-2024 21:57,202.221.166.85,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 16:02:31,202.60.81.72,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-11-2025 05:11,202.34.63.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/31/2025 16:27:40,202.68.88.6,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-07-2024 07:00,202.144.105.37,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/19/2024 08:34:00,202.141.66.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-10-2024 04:04,202.221.213.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-02-2024 04:58,202.6.73.21,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 20:27:42,202.214.213.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 12:33:19,202.194.198.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/20/2024 09:20:51,202.78.96.79,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-12-2024 18:28,202.148.129.236,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-12-2024 09:34,202.58.249.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/31/2024 05:16:17,202.253.85.69,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/13/2024 08:17:31,202.30.137.151,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-10-2024 20:30,202.232.132.197,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/21/2024 02:40:30,202.155.219.38,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/21/2024 16:55:57,202.215.130.123,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-01-2024 22:26,202.175.202.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/17/2024 22:55:06,202.124.36.151,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/22/2024 02:48:40,202.133.56.242,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/30/2024 14:11:14,202.104.4.25,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/14/2024 18:31:26,202.81.118.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/30/2024 01:09:05,202.16.114.193,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-09-2025 02:26,202.132.51.124,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/16/2024 05:54:51,202.221.68.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-03-2024 22:42,202.113.94.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-10-2024 07:06,202.188.128.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-09-2024 23:21,202.62.203.87,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-12-2024 23:24,202.108.216.34,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/24/2024 12:58:42,202.80.121.93,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/26/2024 04:22:19,202.31.173.113,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-03-2024 00:42,202.27.223.136,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/25/2025 00:58:29,202.110.98.52,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-10-2024 18:56,202.88.242.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/23/2024 15:36:16,202.133.37.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-02-2024 12:11,202.124.23.153,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-05-2024 04:23,202.43.19.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/27/2024 02:56:29,202.87.158.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 07:10:54,202.158.148.224,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-05-2024 23:07,202.117.217.216,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-08-2024 04:47,202.155.55.158,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/29/2024 09:46:36,202.192.56.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/28/2024 23:32:00,202.235.80.33,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/18/2024 20:26:25,202.248.191.114,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/24/2024 19:58:49,202.162.141.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/30/2024 11:22:56,202.104.152.155,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-06-2024 23:38,202.200.184.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/16/2024 12:40:31,202.242.9.10,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-01-2024 18:58,202.5.47.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-10-2024 10:26,202.255.135.148,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-03-2024 18:47,202.172.8.90,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-01-2024 22:49,202.34.220.143,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-12-2024 01:52,202.11.233.143,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/16/2024 14:18:35,202.253.152.216,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/19/2024 00:40:59,202.12.82.249,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/15/2024 13:54:04,202.227.177.20,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/28/2024 06:40:54,202.180.40.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-10-2024 10:41,202.117.142.35,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-12-2024 19:36,202.163.114.11,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/17/2024 08:03:23,202.146.137.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/20/2024 17:39:46,202.205.49.246,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-10-2024 16:09,202.100.146.158,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-10-2024 06:44,202.23.56.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/29/2024 12:42:20,202.178.130.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/22/2024 16:51:48,202.113.2.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/28/2024 23:56:43,202.201.230.245,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/20/2024 14:56:11,202.226.79.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-08-2024 11:15,202.190.55.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/26/2024 01:29:32,202.134.30.179,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/20/2025 15:37:08,202.211.40.144,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-02-2024 04:03,202.129.43.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/27/2024 22:01:41,202.153.253.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/19/2024 23:50:32,202.69.128.116,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/26/2024 15:52:01,202.175.36.92,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/24/2025 07:31:59,202.165.123.108,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-09-2024 20:48,202.76.132.172,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 01:12:17,202.74.216.131,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 11:37:44,202.202.97.168,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-03-2024 02:07,202.65.216.44,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 21:33,202.117.13.122,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/21/2024 01:05:14,202.217.93.44,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-11-2024 02:39,202.132.86.23,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 14:11,202.221.57.21,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/22/2024 08:37:30,202.161.251.208,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/21/2024 08:04:15,202.72.198.68,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/18/2025 13:47:58,202.36.34.28,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/15/2024 11:08:26,202.155.160.199,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 08:41:25,202.116.103.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/16/2024 00:41:40,202.155.24.69,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-11-2024 21:17,202.45.162.193,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-07-2024 11:47,202.70.88.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/29/2024 08:16:54,202.28.85.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/14/2024 23:41:48,202.50.14.167,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/15/2024 09:13:33,202.90.72.206,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/14/2024 06:41:29,202.56.214.29,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/22/2024 05:42:11,202.153.228.165,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/22/2024 19:12:41,202.128.222.170,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/15/2024 21:16:21,202.184.247.171,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/22/2024 14:32:44,202.196.66.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-08-2025 10:55,202.168.108.196,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/29/2024 23:10:47,202.176.49.241,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/26/2024 21:03:34,202.203.141.78,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/18/2024 15:01:06,202.182.37.234,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-06-2024 14:10,202.42.209.136,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-06-2024 19:02,202.68.204.172,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 11:56:52,202.254.26.92,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/31/2024 03:13:02,202.123.133.254,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-07-2024 22:05,202.89.58.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/25/2024 08:04:57,202.231.17.122,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-03-2024 11:54,202.24.233.87,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
